,Year,AFG,ALB,DZA,AGO,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,CPV,KHM,CMR,CAN,CYM,CAF,TCD,CHL,CHN,COL,COM,ZAR,COG,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,EAS,EAP,ECU,EGY,SLV,GNQ,ERI,EST,ETH,ECA,FRO,FJI,FIN,FRA,PYF,GAB,GMB,GEO,DEU,GHA,GRC,GRL,GRD,GTM,GIN,GNB,GUY,HTI,HPC,HND,HKG,HUN,ISL,IDA,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KOR,KWT,KGZ,LAO,LAC,LVA,LDC,LBN,LSO,LBR,LBY,LTU,LMY,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNA,MDA,MNG,MAR,MOZ,MMR,NAM,NPL,NLD,NCL,NZL,NIC,NER,NGA,NOR,OMN,OSS,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROM,RUS,RWA,WSM,SMR,STP,SAU,SEN,SYC,SLE,SGP,SXM,SVK,SVN,SST,SLB,SOM,ZAF,SAS,ESP,LKA,KNA,LCA,VCT,SSA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,TZA,THA,TMP,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,WLD,YEM,ZMB,ZWE
10,2001,,,,,,,,,,,,,,28.731,,,,,78.531,,,,,,,,,,,,,,,,,,,,,,,,,,1.87531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.831,,4331.0,,,,,,,,,,,40.231,,,,9.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23100000000001,,,,,,,,,,,,,,
11,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67531,,,,,,,9.331,,,,,,,49.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.630999999999998,,,6.5310000000000015,,,,7431.0,
12,2003,,,,,,,,,,,,,,,,,,,,,,2631.0,,,,,,113.131,,,,,,,,,,,,,,,,,1.42531,,,,,,,,,,,,,,,,,,,,,,,,,,,52.331,,,,,,,,,,,,,,,36.599998474131,1131.0,,,,,,,,,,,38.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.731,,,,,,,,,122.531,,,,,,,,,9.431,,,,,,,,,,,,,,,,,,,,,931.0,,,,,,,,,,,,,,,,,,,,,,931.0,,,,,,,,,,,,,,,,
13,2004,,,,,,,,,,,,,,28.531,,,,,,,,,,,,,,,,,,71.831,,,,101.131,,,,,,,,,1.631,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.531,,,,,,,,45.231,67.23100000000001,,,,,4831.0,,,,,,,11.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5231.0,,,,,,,,,,,,,,,,,,,,,,,
14,2005,,131.0,,,,,3.131,,,,,,,,,,,,,,,,,,,,,,64.531,,19.931,,,,,,,,3.431,,,42.831,,,1.52531,,,,,,,,,,,10.431,,,,,56.231,,,,,,,,,4.131,,,,,,,85.631,,,36.331,,9.431,,,,,,,,,,,,,6.131,,,3.831,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,3.731,10.431,,,,,,,,,,,,,,,,,,,,,,,,,,87.431,,,,3.631,68.73100000000001,,123.731,,,,,,,,,,,,,,,,,,,,,,12.731,,,,,,,,,,,,,,,,,,,,,,,,
15,2006,,,,,,,,,,,531.0,,,,,,,331.0,6531.0,,,,,,,,,,,,,,,,82.431,,,,,,,,,,1.4531,,,,,24.431,,,,,,,,,,,,,,,,,,,39.431,,,3531.0,,,,,,87.831,,,,,,,,,12.431,,,731.0,,,,,,,,,,,,,4.131,,,,,,,,,,,,,,,5431.0,,,11431.0,,,,,,,,,,,,,1831.0,,,,,13531.0,,,,,,,,,831.0,,,,,,,,,,,,,,,,,,,,,5431.0,,,,,,,,,3031.0,,3031.0,,,331.0,,,,,42.831,,8.231,,,,6231.0,,,,,,7.331,,,4.131,,,11.231,,20.831
16,2007,,,,,,,,,,,,,,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6431.0,,,,1.6531,,,,,,,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.331,,,,,,,,,1231.0,,,,,,,,,331.0,,,,,,,,,,,,,5131.0,,,,,,,,,,,,,44.231,,,,,,,,,,1931.0,,,,,,,56.53100000000001,,,,2231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,5531.0,
17,2008,,,,,,,,,,,,,,,,,,,,,,2031.0,,,,,,,,,,,,,,,,,,,,,,,0.9531,,,,,,,,,,,4.731,,,,,,,,,,,,,,,,2831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9331.0,,,,,,,,431.0,931.0,,,,,,5531.0,,,,,3931.0,,6131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,
18,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8699808795411093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,,2531.0,,,,,,,,,,,64.331,,,,,,,3131.0,,,4.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
