,Year,AFG,ALB,DZA,AGO,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,CPV,KHM,CMR,CAN,CYM,CAF,TCD,CHL,CHN,COL,COM,ZAR,COG,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,EAS,EAP,ECU,EGY,SLV,GNQ,ERI,EST,ETH,ECA,FRO,FJI,FIN,FRA,PYF,GAB,GMB,GEO,DEU,GHA,GRC,GRL,GRD,GTM,GIN,GNB,GUY,HTI,HPC,HND,HKG,HUN,ISL,IDA,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KOR,KWT,KGZ,LAO,LAC,LVA,LDC,LBN,LSO,LBR,LBY,LTU,LMY,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNA,MDA,MNG,MAR,MOZ,MMR,NAM,NPL,NLD,NCL,NZL,NIC,NER,NGA,NOR,OMN,OSS,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROM,RUS,RWA,WSM,SMR,STP,SAU,SEN,SYC,SLE,SGP,SXM,SVK,SVN,SST,SLB,SOM,ZAF,SAS,ESP,LKA,KNA,LCA,VCT,SSA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,TZA,THA,TMP,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,WLD,YEM,ZMB,ZWE
10,2001,,27.31,,24.11,29.31,26.91,27.21,,311.0,29.51,,,301.0,25.31,,,30.91,,26.21,,,25.81,,30.91,,28.41,27.51,,,,,,28.71,,,,,,,,26.21,,,,29.81,,28.71,28.61,32.91,,36.51,,,,24.61,,,,,,,,32.51,,,32.61,,,,,32.61,,31.31,,,,,,,,,24.71,31.61,28.71,,,24.81,,,,,31.21,,321.0,34.81,,,,,,,,,,,,,,27.71,,,26.91,,30.61,29.51,,,,,,25.91,,29.41,,,,,,,,,,32.21,231.0,32.31,,31.71,25.11,24.41,,29.41,,,27.11,,,,,,,28.31,,,,,28.61,,,,,,,,,28.31,321.0,,,,,,31.61,27.61,,27.71,,,,,,34.51,31.61,29.31,,,,,,,,,,,23.41,261.0,,28.11,,,,,261.0,,,,,,
11,2002,,26.91,331.0,,,,,,,,,,,,,,,,26.31,,,,,,,,,,26.11,,,,29.61,,,,27.71,,,,,,,,,25.31,,29.21,32.81,30.81,,26.11,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,26.51,,,,,30.31,,,,,,,31.91,,28.31,32.41,,,29.41,,,,,,,,,29.51,,,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.81,,,,,,26.81,,,281.0,,,28.61,25.21,26.71,,,,,291.0,27.31,,,,,32.11,,,,,,,,,,27.81,,,,,34.51,,,,25.91,,,,,,,,,24.21,,,,241.0,,241.0,,,26.11,,,,24.81,25.81
12,2003,,,,,,,,,,,,,,,,,,,,,,24.51,,,,,,26.11,,,,,29.31,,,,,,,,,,26.91,,,,,,32.91,,,,,,,28.31,,,,,,,,,32.41,32.91,,,30.81,,,26.61,,,,,,,,29.11,,,,30.61,,,,25.91,,,,,28.81,,,,,,26.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.51,,,,,281.0,,28.11,,26.41,,,,,26.11,,,,28.91,,,,30.91,,,,,,,,29.11,32.41,,,,30.51,,,,,,,,,,,34.51,32.11,,,,,24.61,,,,,26.41,,,,,,,,,,,,,,25.41,,
13,2004,,,,,,,,,,,,,,25.61,,,321.0,,,,,,29.31,,,,,,,,24.61,251.0,29.41,,,24.51,,,,,,,,,,,,30.11,32.81,,,,,,,,,,,,,,,,32.41,,,,,,33.31,,,,,,,,,,,,,311.0,,,,,,28.21,,,28.51,32.71,,,28.61,,,,,,,,,,,32.61,27.21,,,,,,,,24.11,23.61,,,,,,,,,,27.11,,31.21,,,,,,33.71,,,,,33.91,,,,,,,,,,,27.61,27.21,,,,,,26.91,,,26.91,,,,32.71,,,,,,,,,,,,,31.81,,34.51,,,,251.0,,271.0,,,,32.61,,,,,,,,,,,,,,,,,
14,2005,,,,,,,271.0,,,,,,,,,,,,,,25.41,,,,,,,,,27.91,24.41,27.71,,,,,,25.61,26.91,,,25.81,,,,,,30.51,32.81,,,,,,,281.0,,,,,25.71,,,,32.31,331.0,,,,,,,,,,,26.31,,26.21,,,,,31.31,29.61,,,271.0,,,32.41,,28.61,,,31.11,,,,24.71,321.0,28.91,,24.71,,30.41,,,,,,28.61,,,,,,,,,,28.21,,,,,,25.41,,,,,,,331.0,,,24.41,,,341.0,,,26.41,,,,28.21,,,,,291.0,,26.51,,31.31,,,27.81,,,30.11,,,331.0,,,,,,,,,,,,,,,34.41,32.41,,,25.11,,,,,,,,,241.0,,26.81,,,,,,,261.0,,,,,
15,2006,,,33.41,,,,,,31.61,,26.71,,,,,,32.21,,25.31,,,,,,,,,26.41,,,,,28.61,,,,28.91,,26.51,,,,271.0,,,,,30.91,32.81,,,,,,,26.91,,,,,,,,,32.31,,,,,,33.61,,,,,,,,,27.51,,,32.81,31.71,29.71,,25.31,,26.41,,32.41,,28.71,33.31,,,,,,,,,,,,30.71,,,27.61,,33.91,28.81,,,29.81,,,,,26.41,241.0,,,,,,,,,,,,30.21,22.41,33.21,,321.0,,25.11,28.61,341.0,,,,,251.0,,,,,,,29.21,,,,,,,,,,,,30.11,33.41,,,,,,,,,,,,,,301.0,34.31,32.11,,,,,,,281.0,,,,,23.81,,,,,,,,,,,,25.31,,25.91
16,2007,,,,,,,,,,,,,,25.61,,,32.61,,,,25.41,,,,,,,,,,,,,,,,,,,,25.21,,27.61,,,,,31.21,32.81,,,25.41,,,,,25.51,,,,25.21,,,27.71,32.21,,35.51,,,,,,,,,,,,,,,,,321.0,29.71,,,26.91,,,,,28.81,33.51,,,29.51,,,,,,,,,311.0,,32.31,,25.31,,29.41,,,,,,,,,,,,,,,,,,,23.31,27.71,,,33.41,,,,,,341.0,,,26.91,,,,26.61,271.0,,,,29.31,,,,,,281.0,,,,,,30.41,33.71,,26.21,,,,,,,,,,,,30.51,34.11,32.71,,,,,,,,,,,,,25.91,,,,,,,,26.61,,,,25.41,
17,2008,25.31,28.81,32.91,,,,,,,,,,,,,,,,,,,25.31,,,,,,,24.61,,25.61,,,,,,,,,,,,,,,,,31.61,32.71,,,,,,,27.71,,,,,,,33.51,,32.11,,,,,,,27.71,,,,,,,,,,,,32.41,29.61,,,,,,,,28.81,321.0,,,,,26.61,,,,,,,31.21,,,,27.21,,29.71,,,,,22.41,23.91,,,,30.91,,,,,,,,,,,,,33.61,,,,,28.51,341.0,,,,,,,28.21,,,,,29.21,,26.51,,,251.0,,,,26.21,,,30.71,34.71,,,,,,,,,,,,28.41,,,33.91,32.51,,,25.51,,,,,,,,,,,,,,,,,,,,,,,
18,2009,,,,,,,,,,,28.21,,,,,26.91,331.0,,,,,,,,,,,,,,,,,,,,,,,,,27.51,27.91,,,,,32.11,32.71,,,,,,,,,,,,,,,,321.0,33.41,,,,,,,,33.71,,,,,25.41,,,,,32.81,29.71,,,,,,,,29.11,33.81,,,29.21,28.11,26.91,24.41,,,26.31,,,31.51,,,271.0,,,29.81,,,,,,,,,27.61,30.41,,,26.61,,,,,,22.81,,,,33.71,,,,,,33.91,,,,,,,27.51,,,,,29.31,,,28.71,,,,,,,,,31.11,351.0,,,,,,,,,,,,,,,33.71,32.71,,,,,26.91,,,,,,,,,,33.21,28.81,,,25.51,,26.21,,,,,
19,2010,,,,,,26.61,27.81,31.21,,,,30.61,,,,,,30.11,,31.51,,,,,31.91,,,25.31,25.41,,24.91,,,29.91,21.71,,,26.51,26.81,,,,27.81,,,,,,32.71,,,25.61,,,251.0,,,,,,,,,,31.91,,,,,,,28.61,,33.71,,,,,,,,,,33.31,29.81,,,25.71,,,,,29.21,341.0,,31.21,,,,24.11,,,,,,31.91,,,,,,30.81,,,,,,23.91,281.0,,,311.0,,,25.51,,,,26.21,,,,,,33.81,,,,,,33.91,27.71,,,25.31,,,27.81,26.91,,,27.31,29.51,271.0,26.61,,,,,301.0,,,30.41,,31.41,35.31,,,,,,,,,,,,,,,33.51,,,24.71,25.11,28.51,,27.61,,,,,,,,,33.31,,,,,,,,,,26.21,25.51
20,2011,,29.21,,,,,28.31,,31.41,29.81,,,,25.21,,,28.61,,,,,,,,,,29.81,,,,,27.21,28.61,,,,29.31,,,,,,271.0,,30.21,,29.31,31.11,27.41,,,,,,,,,26.11,,,25.71,,,,31.91,27.71,,,,,29.81,27.91,32.81,33.81,,,,,,,,,32.71,30.51,29.61,,24.91,,26.81,,29.71,32.81,29.21,32.41,,,,26.31,,,,,,,,301.0,,,28.51,,,28.91,,30.41,32.71,,,,,,,30.31,,29.21,,,,,,31.21,22.91,,32.81,23.81,28.71,,,,,,29.11,,,,,,,281.0,,28.71,32.21,,29.41,,,,,,,,,,,32.31,31.21,33.21,,,,31.21,,30.31,,,,,,,,,33.21,29.71,,,261.0,,,,,31.81,,,,24.31,,,28.71,,26.51,,,,26.41,,,,,
21,2012,,,,,,,,,,,28.21,,,,,24.81,,,26.21,,,26.61,29.41,,,,,,,,,,,,,,,,,25.51,,26.91,,281.0,,25.41,,32.91,331.0,,,,,,,,,,,28.61,,,,,31.91,33.61,,27.81,,,34.21,,,33.91,,,27.91,,,28.31,,24.11,,341.0,29.91,,,,,,,,29.21,34.31,,,29.81,,,,,,25.51,23.31,,,,,,,,,,,,,,,,,,,,,,,,25.71,,,,,,,,,,,251.0,,33.81,,,,,,,27.51,,,,,,,,,,,,,,,,,321.0,35.51,,,,,,,,,,,,,32.81,,33.21,33.21,,24.31,,,,,25.51,,,,,,26.41,,,,,,,,,,,,,
22,2013,,,,,,,,,,,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21,,,,,29.11,,,,,33.31,33.21,,,24.81,,,,,,,,,,,33.61,,31.91,,,,29.71,,34.21,,,341.0,,,,,,,,,,,301.0,,,,,,,,,34.51,,,,,,,,,,,,32.81,,,,26.41,,31.91,,,,,,,,,25.91,,,,,,,,,,,,32.21,,,,,,,28.61,,,,,,,,,,,,,,,,,33.21,,,29.21,,26.81,,,32.41,35.61,,,,,,,,,,,,,,,,,,,,,,,,,,28.11,,,,,,,,,,,,,,26.11,,
23,2014,,,,,,,,,,,28.21,,,,,,,,,,,,,,,,34.91,,,,,,,,,,,,,,25.51,,28.81,,,,,33.71,33.31,,,,,,,27.51,,,,35.21,,,33.61,,,,,,,,,28.71,,34.11,,,,,,,,,,,,,,,,,,,,34.61,,,,,,,,,,,,331.0,,,,,,32.71,,,,,,24.61,,,,,,,,,,,,,,26.11,,,,,,,,,33.81,,,,,,,,,,,,,,,,33.51,,,30.51,,,,,32.61,35.71,,,,,,,,,,,,,,,33.11,32.81,,,,,,27.61,,,,,,,,,,,,,,,,,,,25.91,25.21
24,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
