,Year,AFG,ALB,DZA,AGO,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,CPV,KHM,CMR,CAN,CYM,CAF,TCD,CHL,CHN,COL,COM,ZAR,COG,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,EAS,EAP,ECU,EGY,SLV,GNQ,ERI,EST,ETH,ECA,FRO,FJI,FIN,FRA,PYF,GAB,GMB,GEO,DEU,GHA,GRC,GRL,GRD,GTM,GIN,GNB,GUY,HTI,HPC,HND,HKG,HUN,ISL,IDA,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KOR,KWT,KGZ,LAO,LAC,LVA,LDC,LBN,LSO,LBR,LBY,LTU,LMY,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNA,MDA,MNG,MAR,MOZ,MMR,NAM,NPL,NLD,NCL,NZL,NIC,NER,NGA,NOR,OMN,OSS,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROM,RUS,RWA,WSM,SMR,STP,SAU,SEN,SYC,SLE,SGP,SXM,SVK,SVN,SST,SLB,SOM,ZAF,SAS,ESP,LKA,KNA,LCA,VCT,SSA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,TZA,THA,TMP,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,WLD,YEM,ZMB,ZWE
10,2001,,,,,,,,,,,,,,22.532,,,,,71.732,,,,,,,,,,,,,,,,,,,,,,,,,,2.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.732,,4932.0,,,,,,,,,,,27.832,,,,1032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.332,,,,,,,,,,,,,,
11,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07532,,,,,,,8.532,,,,,,,54.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.132,,,9.932,,,,8932.0,
12,2003,,,,,,,,,,,,,,,,,,,,,,2032.0,,,,,,109.732,,,,,,,,,,,,,,,,,2.02532,,,,,,,,,,,,,,,,,,,,,,,,,,,44.232,,,,,,,,,,,,,,,24.79999923713201,12.932,,,,,,,,,,,41.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.932,,,,,,,,,119.632,,,,,,,,,14.432,,,,,,,,,,,,,,,,,,,,,1332.0,,,,,,,,,,,,,,,,,,,,,,932.0,,,,,,,,,,,,,,,,
13,2004,,,,,,,,,,,,,,23.632,,,,,,,,,,,,,,,,,,72.832,,,,96.432,,,,,,,,,1.77532,,,,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232.0,,,,,,,,44.632,7632.0,,,,,5032.0,,,,,,,8.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.232,,,,,,,,,,,,,,,,,,,,,,,
14,2005,,3.132,,,,,7.832000000000002,,,,,,,,,,,,,,,,,,,,,,64.532,,2032.0,,,,,,,,3.932,,,49.432,,,1.632,,,,,,,,,,,9.632,,,,,56.132,,,,,,,,,5.232,,,,,,,89.432,,,33.332,,7.932,,,,,,,,,,,,,5.1320000000000014,,,5.332000000000002,,,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,6.8320000000000025,10.532,,,,,,,,,,,,,,,,,,,,,,,,,,90.232,,,,332.0,69.232,,134.132,,,,,,,,,,,,,,,,,,,,,,18.432,,,,,,,,,,,,,,,,,,,,,,,,
15,2006,,,,,,,,,,,932.0,,,,,,,7.232,6432.0,,,,,,,,,,,,,,,,74.132,,,,,,,,,,1.432,,,,,29.232,,,,,,,,,,,,,,,,,,,45.532,,,51.332,,,,,,109.732,,,,,,,,,932.0,,,632.0,,,,,,,,,,,,,8.432,,,,,,,,,,,,,,,5232.0,,,11732.0,,,,,,,,,,,,,2132.0,,,,,137.732,,,,,,,,,1132.0,,,,,,,,,,,,,,,,,,,,,5332.0,,,,,,,,,3832.0,,3232.0,,,5.1320000000000014,,,,,54.932,,5.1320000000000014,,,,7532.0,,,,,,10.632,,,5.1320000000000014,,,9.932,,21.232
16,2007,,,,,,,,,,,,,,1632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7032.0,,,,1.5319999999999998,,,,,,,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.432,,,,,,,,,1332.0,,,,,,,,,232.0,,,,,,,,,,,,,5732.0,,,,,,,,,,,,,5332.0,,,,,,,,,,2432.0,,,,,,,57.332,,,,1432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,6632.0,
17,2008,,,,,,,,,,,,,,,,,,,,,,1832.0,,,,,,,,,,,,,,,,,,,,,,,1.5319999999999998,,,,,,,,,,,5.1320000000000014,,,,,,,,,,,,,,,,3832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9132.0,,,,,,,,1332.0,1032.0,,,,,,6932.0,,,,,4332.0,,6732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,
18,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3212669683257932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,,2732.0,,,,,,,,,,,62.332,,,,,,,3032.0,,,4.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
