,Year,AFG,ALB,DZA,AGO,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,ZAR,COG,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,EAP,EAS,ECU,EGY,SLV,GNQ,ERI,EST,ETH,ECA,FRO,FJI,FIN,FRA,PYF,GAB,GMB,GEO,DEU,GHA,GRC,GRL,GRD,GTM,GIN,GNB,GUY,HTI,HPC,HND,HKG,HUN,ISL,IDA,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KOR,KWT,KGZ,LAO,LAC,LVA,LBN,LSO,LBR,LBY,LTU,LMY,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNA,MDA,MNG,MAR,MOZ,MMR,NAM,NPL,NLD,NCL,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROM,RUS,RWA,WSM,SMR,STP,SAU,SEN,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SAS,ESP,LKA,SXM,KNA,LCA,VCT,SST,OSS,SSA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,TZA,THA,TMP,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,LDC,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,WLD,YEM,ZMB,ZWE
10,2001,,,,,,325694.603142638,1289616.3769155,,727344,220257.0,5303.3445265563505,,,,,,265786,,,,,53817.6057016145,,31195.276269344704,1315708.75909645,,30717.5429967582,,,,,1140505,,,,,45261809.9746127,11082719.0025534,225851000.0,,,,5225880.6,,194233.194414128,,11347.9,2564082.0,1371527,,,,,,24468.324,204625.560977765,,,,6972.7,,,,,144437,1545941,,,,6674.8108489037095,2182690,,152525.0,,,146833.407219022,,,,,,118416.0,1321220.65292453,15348574.0891111,793628.0,,22559811.5058092,1790762928.35815,726685017.273238,,121902.0,,549505.3821798171,1298344,,505772700,6358.966083077729,3151741.80558998,,,688164800,,,,,7458.9,,,,,14195.601,,23512.1,,252296.38098890104,,,378700.91901303397,,,4260.52037571664,,139149.031193063,1692655.75,,,,,426401.0,,,,,476760,,126250,,,,1568570,,,,,31460761.7933492,181004.953586195,3884570.06929363,794036.51457944,135827.5,,116952.3,9579604.44069602,,,,,,,,,160092.477748678,34238.5804608049,21262.7,,,261536.25,,699528,,,,,,,,,,,,2479703,470447.2,,,,5345489.0,,,,,31746.5,238848.207367347,,,202906.82639533895,,,1120575,10621800,278747.05832297396,,,,,,,,,
11,2002,,,,,,377399.18583115103,1473491.06296005,,779625,226342.0,6045.60086423995,,,,,,275062,,,,,56736.127985045714,,33402.8447911081,1487504.50733086,,33792.5959045171,,,,,1189452,,,,,48296537.6059305,12159674.167978,245323000.0,,,,5938136.1,,211465.550521705,,11806.7,2673696.0,1410271,,,,,,28548.945,433815.10893346794,,,,7772.7,,,,,148289,1594831,,,,7452.82823420823,2212750,,163777.0,,,162414.801763857,,,,,,129167.0,1297184.54500651,17386385.0728951,843256.0,,24334450.3886525,1981210960.50555,940628389.9187859,,135911.0,,573081.425400837,1345217,470745.816972266,499334900,6790.156200486,3522716.65745348,,,761939000,,,,,8390.9,,,,,15207.873,,24758.3,,258204.895453827,,,411268.304623792,,,4511.36382585748,,150097.294449879,1790104.0,,,,,445426.0,,,,,494567,,133634,,,,1558756,,,,,36106190.6083098,191481.905134943,4193115.87509402,811394.333429445,142631.3,,150922.6,11591457.0480832,,,,,,,,,164656.209255089,37207.8021516024,23680.6,,,304316.5,,749288,,,,,,,,,,,,2571720,469584.6,,,,5770710.0,,,,,32901.2,348877.20389253803,,,224506.71064798397,,,1172652,10977600,288755.52586572804,,,,,,,,,
12,2003,,,,,,454800.34301929706,1759514.7741993,,828076,231107.0,7133.154730598892,,,,,,282633,,,,,61944.6229631454,,37168.40807781,1716253.33928298,,36294.2407023861,,,,,1250315,,,,,52614060.8628374,13721406.9020783,272345000.0,,,,6857133.8,,232257.64437634198,,12762.5,2800145.0,1436751,,,,,,32432.859,483725.02903546795,,,,8710.3,,,,,151569,1638331,,,,8536.43288687868,2223430,,179114.0,,,173997.348426471,,,,,,142818.0,1256292.62907403,19012298.3931175,867125.0,,26992337.102268104,2189561941.38185,1221920585.26206,,145534.0,,576954.894777235,1391306,544709.791040733,499130700,7220.68802052,4460496.35120132,,,810915300,,,,,9548.8,,,,,16664.575,,25859.4,,268506.89719730604,,,449594.147658429,27585.2826558602,,4757.703299099,,168063.669693032,1923913.25,,,,,477022.0,,,,,506941,,141627,,,,1617816,,,,,42294651.9731358,205363.300972617,4543352.24930501,845897.729000292,146158.3,,196592.0,14152191.1357245,,,,,,,,,168886.580130308,41334.3302620196,25646.0,,,331441.75,,803472,,,,,,,,,,,,2682087,474409.7,,,,6318134.0,,,,,35373.2,453930.656709551,,,266179.131655088,,,1242449,11510700,339267.454589222,,,,,,,,,
13,2004,,,,,,121238.961762734,2069500.23912864,,891622,240900.0,8515.75994524432,,,,,,298704,,,,,69635.2870966529,,41893.9357435558,1955242.98205747,,40811.2882208311,,,,,1331178,,,,,60507320.56973311,16150278.8162191,307762000.0,,,,8108583.7,,250768.818666582,,13767.1,3052035.0,1505221,,,,,,36591.661,563921.05552201,,,,9710.1,,,,,158477,1708238,,,,9780.36510225375,2263370,,194085.0,,,190278.295520997,,,,,,161507.0,1316629.98361931,20991563.7987689,961858.0,,30643638.983610906,2496321612.9603,1535062406.6284199,,156155.0,,606592.92150091,1445978,622498.614770991,503736600,8093.85109178063,5851558.09509463,,,876033100,,,,,10983.9,,,,,18199.832,,27651.7,,279541.9594558,,,508793.483564439,31722.116233909503,,4852.60240671321,,187321.84206841895,2172620.5,,,,,505015.0,,,,,523590,,152976,,,,1780064,,,,,48014380.172039,227519.59898583105,5113983.39770359,926731.5010036259,152371.6,,246291.1,18218203.9686329,,,,,,,,,192849.791055985,46048.730115879014,27418.6,,,369155.75,,861420,,,,,,,,,,,,2800278,488714.9,,,,6955751.0,,,,,38838.5,557766.769613155,,,343199.445647349,,,1304874,12275000,392929.36012753,,,,774490280.679394,,,,,
14,2005,,,,,,145552.308533978,2440135.16238519,,961103,252905.0,12460.1645082926,,,,,,311488,,,,,76990.1549641656,,50557.8046071721,2168239.24692683,,46518.813070940596,,,,,1417028,,,,,68883533.1525967,18692217.495291,340156000.0,,,,9560313.7,,269912.206990641,,14730.5,3254349.0,1586537,,,,,,41507.085,622308.66644309,,,,11251.2,,,,,164387,1770464,,,,11584.124105545401,2297430,,199692.0,,,207613.600801071,,,,,,183748.0,1410898.62380709,22410944.35857589,1051242.0,,34900310.0986718,3016694756.4615803,1920664819.9681602,,170216.0,,639108.764683403,1490251,700047.759115213,504025500,8945.505881975649,7598552.85611445,,,919797300,,,,,13587.5,,,,,21013.036,,29719.3,,307276.90992581396,,,560912.468100989,37560.4218459154,,5145.44230447767,,198125.329221727,2358980.75,,,,3012842.86548826,527678.0,,,,,545253,,160720,,,,1987831,,,,,53868620.9323479,246771.909845975,5669967.5662299,983957.020623159,158652.6,152567.924150618,288551.4,23114287.844356693,,,,,1231512.31458855,,,,211861.07642835,50365.2731891808,29191.7,,,409813.75,,930566,,,,,,,,,,,,2901923,507464.7,,,,7616301.0,,,,,41871.1,648041.173389737,,,439487.89934191795,,,1379457,13093700,424751.10189836397,,,,910529198.5406713,,,,,
15,2006,,,,,,178961.145584248,2882952.560738601,,1036912,267064.0,18621.4829926164,,,,,78987031.0947414,326673,,,,,91677.02300481539,,58962.296324907686,2406698.61599719,,52984.5240438736,,,,,1492207,,,,,82043335.69267571,21884549.4784952,383898000.0,,,,11589186.9,,294149.27695783396,,15878.8,3509544.0,1682714,,,,,,46802.044,747192.1990005759,,,,13503.5,,,,,172614,1854404,,,,13723.6583305862,2393830,,218167.0,,,229560.341147712,,,,,,206289.0,1501859.7050156996,24102770.8446093,1196094.0,,40412629.077817895,3629681493.07115,2376761137.83825,,185119.0,,685503.79021208,1550427,783994.0837945,506725400,10662.7435946492,10146838.3140354,,,966054600,,,,,17085.2,,,,,24099.646,,33396.7,,334466.880935153,,,615938.452499053,44597.3238018569,,5384.25467109668,,221772.780844847,2632819.0,,,,4023082.08709352,577344.0,,,,,579305,,169007,119170.253786377,,,2216048,,,,,59941854.529016,287225.143811879,6262648.35137759,1063583.05676615,166248.8,203765.47683127105,344701.8,28833852.692849293,,,,,1410781.21603563,,,,234681.38983961398,56205.9936708983,31683.3,,,459850.25,,1007974,,,,,,,,,,,,3098743,538457.4,,,,8403841.0,,,,,45756.3,757014.096435878,,,540951.983677915,,,1455644,13855900,471061.320331224,20407344.9591117,,,1054896747.5537,,,,,
16,2007,,,,,,224151.821540329,3411805.34767293,,1130989,282567.0,28294.8303947034,,,,,96868709.9604764,344709,,,,,102892.44281215599,,67039.4960833339,2718276.02824174,,63252.7918607864,,,,,1573532,,,,,90423307.4527095,26931171.5178472,431072000.0,,,,13809092.2,,321975.179339972,,17375.0,3833819.0,1739263,,,,,,51007.777,890678.6594703791,,,,16219.1,,,,,186584,1946517,,,,16900.4624143994,2516510,,232745.0,,,261445.320655155,,,,,,233568.0,1648173.24853947,25508411.6297322,1364052.0,,47049987.5316113,4295118022.654039,2960242413.59476,,197310.0,,734127.462527544,1609327,885090.4010185759,512937100,12114.940501070902,12496649.8172117,,,1043257800,,,,,22465.2,,,,,29058.882,,36751.7,,372326.15593035397,,,686329.047959283,53301.2263091295,,5758.614740979599,,253852.607437147,2848560.5,,,,4996185.85189244,616250.0,,,,,613363,,183296,137471.132330472,,,2345784,,,,,69322558.4654626,319098.69735708303,6882031.746196901,1184996.67735506,175467.7,256049.40759095,415127.8,35552460.426635,,,,,1560777.47863824,,,,271188.563176552,63013.06269204911,35340.1,,,527375.75,,1080807,,,,,,,,,,,,3298914,573474.6,,,,9082438.0,,,,,49864.6,842966.409428665,,,715683.082891271,,,1530890,14477600,549084.018431519,27672021.6094719,,,1237458813.04562,,,,,
17,2008,,940470.0,,,,287184.086550345,3893709.02061243,,1235157,291147.0,40112.7871451313,,9667.88409535577,,,129178362.302207,354056,,,,,120516.020290246,,74625.2546442997,3107946.68453119,,72540.1892842517,,,,,1652923,,,,,93811069.0631488,31893192.4915247,480087000.0,,,,16068559.7,,347304.4654433,,18822.2,4010776.0,1797547,,,,,,61762.635,1063761.30387657,,,,16508.0,,,,,193711,1994441,,,,19064.484890241998,2558250,,241704.0,,,295530.54396745,,,,,,262417.0,1708526.0441123,27033671.5295045,1551434.0,,54520306.0221566,5410868118.46,3770273560.3063297,,187689.0,,774630.5850053991,1631663,996717.592260304,501113600,15546.6218676747,16280402.1839273,,,1104492300,,,,,24268.3,,,,,32621.066000000006,,37649.1,,414245.15391387796,,,795166.182973989,62740.5961805852,,6128.89823662479,,282930.72536367,3062658.25,,,,6618897.03123568,688843.0,,,,,639252,,189696,164435.142388076,,,2606956,,,,,80759497.4531218,355023.200267201,7712558.30136098,1276654.0581676,178872.6,360106.424483686,521280.2,44280910.4664802,,,,,1944579.82213032,,,,272251.446381221,68515.1239559553,37909.0,,,592266.0,,1116207,,,,,,,,,,,,3385140,596708.2,,,,9715548.0,,,,,55273.3,950557.5839143159,,,944343.445527255,,,1564252,14718700,635124.733003763,36353608.5772725,,,1598887641.72627,,,,,
18,2009,,994757.0,,,,311957.56860793603,3450158.33806992,,1259602,286125.0,35401.2242809343,,8624.701538747242,,,136906577.373476,348781,,,,,121585.141622656,,73484.4965644046,3329940.59371445,,73049.4200148036,,,,,1567365,,,,,96306692.61763293,34793367.0989614,504647000.0,,,,17513597.7,,330768.030942113,,18482.3,3923493.0,1714214,,,,,,62519.686,1224144.52453572,,,,14158.9,,,,,181029,1939278,,,,17956.8380265455,2458280,,237601.0,,,307549.763672285,,,,,,275631.0,1658803.81573522,26223888.275816694,1593337.0,,59845134.86074449,6009906372.21136,3778418838.5721297,,169679.0,,815066.673371946,1571781,1064695.03405689,471090800,16849.379170653,16135548.0928197,2868808.03895352,,1151707800,,,,,18930.5,,,,,26960.567000000006,,36242.1,,414583.474147753,,,735781.653078502,60477.72502420509,,6139.20017347484,,290370.334653326,3022143.5,,,,6546602.65362547,732449.0,,,,,617625,,191901,170352.860496077,,,2431175,,,,,79042727.84534709,363642.595470566,8016582.91605995,1360414.64166625,175448.2,353146.64972101204,508318.5,41595254.0408683,,,,,1610658.91614511,,,,279909.469795692,64032.3180171305,36046.5,,,626919.5,,1079034,,,,,,,,,,,,3289081,587246.1,,,,9660738.0,,,,,58677.3,951807.326773456,,,909985.08234427,,,1519459,14418700,713583.932218577,47700543.60625561,,,1802575623.61052,,,,,
19,2010,,1079829.0,,,,415211.84278913296,3791067.61343567,,1358325,294193.0,42420.7806589221,,9673.711861733249,,,163335842.639373,365100,,,,,137656.589622595,,86852.4709296273,3883843.75374891,,74554.6068734267,,,,,1662130,,,,,110865306.293706,41170245.4066823,544924000.0,,,,19591297.1,,327795.05721199804,,19117.9,3949318.0,1798649,,,,,,69555.367,1423848.07041581,,,,14709.1,,,,,187100,1997137,,,,20675.8224017104,2574590,,226548.0,,,332692.03361646197,,,,,,299287.0,1775081.21527668,27017452.7257519,1620293.0,,72820224.70442641,6862863046.81951,4450985123.23606,,167072.0,,873808.359580603,1602860,1151925.95848151,482786400,18713.0996605356,20634222.5935643,3173748.70416821,,1265307900,,,,,17940.4,,,,,28033.566000000006,,39911.0,,437487.683470031,,,821383.005171005,71601.5609696494,,6599.922324466938,,306400.419052099,3319769.5,,,,9703522.82078546,764030.0,,,,,631320,,201526,186470.607861271,,55390643.9785656,2587673,,,,,94831914.05578408,417242.177507181,8998222.80334042,1442841.26838591,179929.8,449556.41815578897,532815.4,49638816.5729317,,,,,1977655.83043918,,,,322499.905879624,67554.06851874519,36067.8,,,687002.0,,1080913,6414554.29032994,,,,,,,,,,,3513290,605510.5,,,,10802529.0,,,,,63054.4,1098648.43303996,,,1075404.95905471,,,1572439,14964500,807368.72769857,61240665.74809761,,,2143514299.20852,,,,,
20,2011,,1130172.0,,,,544441.837362545,4146836.15373007,,1456742,308890.0,51818.728165885586,,10823.6069141462,,,292867882.178394,379106,,,,,165995.839261449,,107302.998392943,4373575.05569632,,80862.9325474943,,,,,1769921,,,,,121232508.877999,48804425.4104085,619894000.0,,,,21402302.2,,332407.080017193,,19547.3,4029671.0,1833404,,,,,,79276.664,1574659.5860327,,,,16660.4,,,,,196869,2058429,,,,24287.1072946249,2699230,,207199.0,,,370589.4540091609,,,,,,335027.0,1933386.24357407,28116937.4263776,1701586.0,,84763913.2599648,7830153288.384641,6046606143.31287,,172998.0,,935122.497595815,1638057,1240054.4475333,471855300,20429.4269025771,26616415.9118869,3734650.78427964,,1332681000,,,,,20091.9,,,,,31286.532000000007,,42838.5,,464452.40418581,,,911714.858309521,82080.333725514,,6875.71259411928,,329278.50563672604,3636214.5,,,,13133597.1703651,802607.0,,,,,642754,,211226,218594.38045172,,63612252.80859711,2791788,,,,,105214069.862012,464297.98865326797,9702875.75448593,1563994.19604909,176166.6,611219.92722089,564039.5,59548724.1307596,,,,,2512796.43702841,,,,346310.64393316803,70601.7862033644,36852.9,,,755914.75,,1070413,7217642.14825135,,,,,,,,,,,3651824,618479.1,,,,11296560.0,,,,,64492.2,1297884.63064859,,,1294494.96799081,,,1628274,15517900,925886.034642025,77405061.44775459,,,2743632187.3547,,,,,
